date,amount,type,category,subcategory,description,payment_mode,is_fixed_expense,recurring_frequency,recurring_id,is_anomaly,month,day_of_week,is_weekend
2023-03-02,105.33,Expense,Fodo-Snacks,Snacks,No Description,UPI,False,,,True,3,Thursday,False
2023-03-02,479.3,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,3,Thursday,False
2023-03-03,19.06,Expense,Travel-Public,Bus,Bus - Travel-Public,Cash,False,,,False,3,Friday,False
2023-03-03,467.45,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,3,Friday,False
2023-03-03,410.18,Expense,Groceries,Local Kirana,Local Kirana - Groceries,Card,False,,,False,3,Friday,False
2023-03-03,201253.6,Income,Salary,Monthly Salayr,Salary Credited,Bank,False,,,True,3,Friday,False
2023-03-04,75.54,Expense,Miscellaneous,Misc,Misc - Miscellaneous,Card,False,,,False,3,Saturday,True
2023-03-04,632.53,Expense,Travel-Fuel,Fuel,Fuel - Travelf-Uel,Card,False,,,False,3,Saturday,True
2023-03-04,32.35,Expense,Travel-Public,Bus,Bus - Travel-Public,Card,False,,,False,3,Saturday,True
2023-03-04,566.84,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Cadr,False,,,False,3,Saturday,True
2023-03-05,326.5,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,3,Sunday,True
2023-03-05,10000.0,Expense,Rent,1Bhk Rent,Monthly Rent,Bank,True,Monthly,RECUR_001,False,3,Sunday,True
2023-03-05,379.61,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,3,Sunday,True
2023-03-05,330.52,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Acrd,False,,,False,3,Sunday,True
2023-03-05,330.62,Expense,Food-Restaurant,Dineout,No Description,UPI,False,,,False,3,Sunday,True
2023-03-06,94.79,Income,Bank Interest,Interest,Bank Interest Credited,Bank,False,,,False,3,Monday,False
2023-03-06,96.01,Expense,Stationery,Stationery,Stationery - Stationery,Card,False,,,False,3,Monday,False
2023-03-06,1568.74,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,True,3,Monday,False
2023-03-06,124.34,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,3,Monday,False
2023-03-06,178.76,Expense,Medical,Pharmacy,Pharmacy - Medical,UPI,False,,,False,3,Monday,False
2023-03-06,2200.0,Expense,Unknown,Personal Loan,Emi Payment,Bank,True,Monthly,RECUR_003,False,3,Monday,False
2023-03-07,499.0,Expense,Insurance,Health Insurance,Monthly Insurance,UPI,True,Monthly,RECUR_004,False,3,Tuesday,False
2023-03-08,339.35,Expense,Entertainment,Movie,Movie - Entertainment,Card,False,,,False,3,Wednesday,False
2023-03-08,399.0,Expense,Phone Recharge,Mobile Plan,No Description,UPI,True,Monthly,RECUR_005,False,3,Wednesday,False
2023-03-08,117.72,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,3,Wednesday,False
2023-03-08,90.49,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,3,Wednesday,False
2023-03-08,771.05,Expense,Groceries,Local Kirana,Local Kirana - Groceries,UPI,False,,,False,3,Wednesday,False
2023-03-08,276.48,Expense,Fruits & Household,Fruits,Fruits - Fruits & Household,UPI,False,,,False,3,Wednesday,False
2023-03-08,313.43,Expense,Food-Restaurant,Rsetaurant,Restaurant - Food-Restaurant,Cash,False,,,False,3,Wednesday,False
2023-03-08,311.82,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,3,Wednesday,False
2023-03-09,41.5,Expense,Travel-Public,Metro,Metro - Travel-Public,UPI,False,,,False,3,Thursday,False
2023-03-09,661.06,Expense,Groceries,Local Kirana,Local Kirana - Groceries,Card,False,,,False,3,Thursday,False
2023-03-09,306.54,Expense,Food-Restaurant,Restauarnt,Restaurant - Food-Restaurant,UPI,False,,,False,3,Thursday,False
2023-03-09,363.15,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Cash,False,,,False,3,Thursday,False
2023-03-10,368.88,Expense,Shopping-Other,Misc,Misc - Shopping-Other,UPI,False,,,False,3,Friday,False
2023-03-10,151.54,Expense,Fruits & Household,Fruits,Fruits - Fruits & Household,Card,False,,,False,3,Friday,False
2023-03-10,525.6,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Card,False,,,False,3,Friday,False
2023-03-10,507.26,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,3,Friday,False
2023-03-10,1372.08,Expense,Electricity Bill,Electricity,Electric Bill,Bank,True,Monthly,RECUR_006,False,3,Friday,False
2023-03-11,130.39,Expense,Stationery,Stationery,Stationery - Stationery,UPI,False,,,False,3,Saturday,True
2023-03-11,251.05,Expense,Fruits & Household,Fruits,Fruits - Fruits & Household,Card,False,,,False,3,Saturday,True
2023-03-12,268.64,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,3,Sunday,True
2023-03-12,404.74,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,3,Sunday,True
2023-03-12,386.6,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,3,Sunday,True
2023-03-12,547.85,Expense,Food-Restaurant,Dineout,Idneout - Food-Restaurant,Card,False,,,False,3,Sunday,True
2023-03-12,346.92,Expense,Entertainment,Movie,Movie - Entertainment,Card,False,,,False,3,Sunday,True
2023-03-12,61.34,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,UPI,False,,,False,3,Sunday,True
2023-03-12,444.67,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,3,Sunday,True
2023-03-12,409.14,Expense,Entertainment,Movie,Movie - Entertainment,Card,False,,,False,3,Sunday,True
2023-03-12,369.07,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,Card,False,,,False,3,Sunday,True
2023-03-12,35.47,Expense,Travel-Public,Metro,Metro - Travel-Public,UPI,False,,,False,3,Sunday,True
2023-03-12,352.19,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,3,Sunday,True
2023-03-13,260.6,Expense,Fruits & Household,Fruits,Fruits - Fruits & Household,UPI,False,,,False,3,Monday,False
2023-03-14,241.03,Expense,Medical,Pharmacy,Pharmacy - Medical,Cash,False,,,False,3,Tuesday,False
2023-03-15,269.03,Expense,Groceries,Local Kirana,Local Kirana - Groceries,UPI,False,,,False,3,Wednesday,False
2023-03-15,384.7,Expense,Entertainment,Movie,Movie - Entertainment,Cadr,False,,,False,3,Wednesday,False
2023-03-15,76.9,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,Card,False,,,False,3,Wednesday,False
2023-03-15,361.96,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Cadr,False,,,False,3,Wednesday,False
2023-03-15,4741.65,Expense,Credit Card Payment,C Cbill,No Description,Bank,True,Monthly,,False,3,Wednesday,False
2023-03-16,305.21,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,3,Thursday,False
2023-03-16,880.66,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,3,Thursday,False
2023-03-16,346.22,Expense,Groceries,Big Bazaar,Big Bazaar - Groceries,UPI,False,,,False,3,Thursday,False
2023-03-16,757.12,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clothes,UPI,False,,,False,3,Thursday,False
2023-03-16,92.34,Expense,Stationery,Stationery,Stationrey - Stationery,UPI,False,,,False,3,Thursday,False
2023-03-17,177.82,Expense,Travel-Public,Auto,Auto - Tarvel-Public,Card,False,,,False,3,Friday,False
2023-03-18,2356.71,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clothes,UPI,False,,,False,3,Saturday,True
2023-03-18,78.12,Expense,Miscellaneous,Misc,Misc - Miscellaneous,Card,False,,,False,3,Saturday,True
2023-03-18,208.36,Expense,Shopping-Other,Misc,No Description,UPI,False,,,False,3,Saturday,True
2023-03-19,398.25,Expense,Entertaimnent,Movie,Movie - Entertainment,UPI,False,,,False,3,Sunday,True
2023-03-19,251.34,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,3,Sunday,True
2023-03-19,334.33,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Card,False,,,False,3,Sunday,True
2023-03-19,295.22,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,3,Sunday,True
2023-03-20,536.46,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,3,Monday,False
2023-03-20,461.54,Expense,Groceries,Local Kirana,Local Kirana - Groceries,Card,False,,,False,3,Monday,False
2023-03-21,29.85,Expense,Travel-Public,Bus,Bus - Travel-Public,Card,False,,,False,3,Tuesday,False
2023-03-21,410.67,Expense,Travel-Fuel,Fuel,No Description,UPI,False,,,False,3,Tuesday,False
2023-03-21,1854.48,Expense,Repairs,Vehicle Repair,Vehicle Repair - Repairs,Cadr,False,,,False,3,Tuesday,False
2023-03-22,259.87,Expense,Foo-Drestaurant,Dineout,Dineout - Food-Restaurant,Card,False,,,False,3,Wednesday,False
2023-03-22,139.95,Expense,Miscellaneous,Misc,Misc - Miscellaneous,Acrd,False,,,False,3,Wednesday,False
2023-03-23,60.06,Expense,Food-Snacks,Nsacks,Snacks - Food-Snacks,UPI,False,,,False,3,Thursday,False
2023-03-23,817.5,Expense,Groceries,Big Bazaar,Big Bazaar - Groceries,UPI,False,,,False,3,Thursday,False
2023-03-23,639.0,Expense,Atm Withdrawal,Cash Withdrawal,Atm Cash Withdrawal,Bank,False,,,False,3,Thursday,False
2023-03-23,314.03,Expense,Food-Restaurant,Zomato,Zomato - Food-Restauratn,UPI,False,,,False,3,Thursday,False
2023-03-23,277.28,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Cash,False,,,False,3,Thursday,False
2023-03-23,489.31,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,3,Thursday,False
2023-03-24,611.28,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,3,Friday,False
2023-03-24,349.88,Expense,Medical,Pharmacy,Pharmacy - Medical,Card,False,,,False,3,Friday,False
2023-03-25,441.61,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,Card,False,,,False,3,Saturday,True
2023-03-25,1448.0,Expense,Atm Withdrawal,Cash Withdrawal,Atm Cash Withdrawal,Bank,False,,,False,3,Saturday,True
2023-03-26,60.48,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,3,Sunday,True
2023-03-26,333.09,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,3,Sunday,True
2023-03-26,272.05,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,Card,False,,,False,3,Sunday,True
2023-03-26,458.89,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,Card,False,,,False,3,Sunday,True
2023-03-26,66.82,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,UPI,False,,,False,3,Sunday,True
2023-03-27,105.55,Expense,Food-Snacks,Tea,Tea - Food-Snacks,Cash,False,,,False,3,Monday,False
2023-03-28,463.23,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Card,False,,,False,3,Tuesday,False
2023-03-28,45.64,Expense,Food-Snacks,Tea,Tea - Food-Snacks,Card,False,,,False,3,Tuesday,False
2023-03-29,38.61,Expense,Food-Snacks,Coffee,Coffee - Food-Snacks,Card,False,,,False,3,Wednesday,False
2023-03-29,1159.33,Expense,Repairs,Plumber,Plumber - Repairs,UPI,False,,,False,3,Wednesday,False
2023-03-30,125.85,Expense,Miscellaneous,Misc,Misc - Miscellaneous,Csah,False,,,False,3,Thursday,False
2023-03-31,467.07,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,3,Friday,False
2023-03-31,104.1,Expense,Travel-Public,Auto,Auto - Travel-Public,UPI,False,,,False,3,Friday,False
2023-04-01,2298.28,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,Card,False,,,False,4,Saturday,True
2023-04-01,512.55,Expense,Shopping-Other,Gdagets,Gadgets - Shopping-Other,UPI,False,,,False,4,Saturday,True
2023-04-01,1604.8,Expense,Repairs,Plumber,Plumber - Repairs,Card,False,,,False,4,Saturday,True
2023-04-01,406.77,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,4,Saturday,True
2023-04-01,287.27,Expense,Fruits & Household,Fruits,Fruits - Fruits & Household,UPI,False,,,False,4,Saturday,True
2023-04-01,300.73,Expense,Shopping-Other,Accessories,Accessories - Shopping-Other,UPI,False,,,False,4,Saturday,True
2023-04-01,286.97,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,4,Saturday,True
2023-04-02,461.39,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,4,Sunday,True
2023-04-02,216.15,Expense,Shopping-Other,Gadgets,Gadgets - Shopping-Other,UPI,False,,,False,4,Sunday,True
2023-04-02,15259.09,Expense,Mess Fee,Monthly Mess,Mess Monthly Fee,UPI,True,Monthly,RECUR_002,True,4,Sunday,True
2023-04-02,444.18,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,U Pi,False,,,False,4,Sunday,True
2023-04-03,784.91,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,4,Monday,False
2023-04-03,498.81,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,4,Monday,False
2023-04-03,2023.14,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,UPI,False,,,False,4,Monday,False
2023-04-03,173.68,Expense,Salon,Haircut,Haircut - Salon,UPI,False,,,False,4,Monday,False
2023-04-03,2105.0,Expense,Atm Withdrawal,Cash Withdrawal,Atm Cash Withdrawal,Bank,False,,,False,4,Monday,False
2023-04-03,364.42,Expense,Fodo-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,4,Monday,False
2023-04-03,2315.12,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clothes,UPI,False,,,False,4,Monday,False
2023-04-04,1509.22,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clothes,UPI,False,,,False,4,Tuesday,False
2023-04-04,503.08,Expense,Shopping-Other,Gadgets,Gadgets - Shopping-Other,Card,False,,,False,4,Tuesday,False
2023-04-04,391.28,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Cash,False,,,False,4,Tuesday,False
2023-04-05,10000.0,Expense,Rent,1Bhk Rent,Monthly Rent,Bank,True,Monthly,RECUR_001,False,4,Wednesday,False
2023-04-05,430.34,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,4,Wednesday,False
2023-04-05,257.17,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,4,Wednesday,False
2023-04-05,168.43,Expense,Travel-Public,Metro,Metro - Travel-Public,UPI,False,,,True,4,Wednesday,False
2023-04-05,357.78,Expense,Food-Restaurant,Zomato,Zomato  -Food-Restaurant,Card,False,,,False,4,Wednesday,False
2023-04-05,214.37,Expense,Salon,Haircut,Haircut - Salon,UPI,False,,,False,4,Wednesday,False
2023-04-05,54284.0,Income,Salary,Monthly Salary,Salary Credited,Bank,False,,,False,4,Wednesday,False
2023-04-05,1761.45,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,Card,False,,,False,4,Wednesday,False
2023-04-06,2200.0,Expense,Loan Mei,Personal Loan,Emi Payment,Bank,True,Monthly,RECUR_003,False,4,Thursday,False
2023-04-06,359.0,Expense,Shopping-Other,Misc,No Description,Card,False,,,False,4,Thursday,False
2023-04-07,499.0,Expense,Insurance,Health Insurance,Monthly Insurance,UPI,True,Monthly,RECUR_004,False,4,Friday,False
2023-04-07,758.04,Expense,Groceries,Grocery Shop,Grocery Shop - Groceries,UPI,False,,,False,4,Friday,False
2023-04-07,259.24,Expense,Salon,Haircut,Haircut - Salon,Card,False,,,False,4,Friday,False
2023-04-07,36.99,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,UPI,False,,,False,4,Friday,False
2023-04-08,285.52,Expense,Entertainment,Movie,Movie - Entertainment,UPI,False,,,False,4,Saturday,True
2023-04-08,2178.99,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clothes,Card,False,,,False,4,Saturday,True
2023-04-08,399.0,Expense,Phone Recharge,Mobile Plan,Monthly Recharge,UPI,True,Monthly,RECUR_005,False,4,Saturday,True
2023-04-08,91.13,Expense,Food-Snacks,Tea,Tea - Food-Snacks,Card,False,,,False,4,Saturday,True
2023-04-09,352.11,Expense,Shopping-Other,Msic,Misc - Shopping-Other,Card,False,,,False,4,Sunday,True
2023-04-09,471.12,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,4,Sunday,True
2023-04-09,314.68,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,4,Sunday,True
2023-04-09,439.12,Expense,Shopping-Other,Gadgets,Gadgets - Shopping-Other,UPI,False,,,False,4,Sunday,True
2023-04-09,422.88,Expense,Food-Resaturant,Zomato,Zomato - Food-Restaurant,Cash,False,,,False,4,Sunday,True
2023-04-09,389.32,Expense,Shopping-Other,Accessories,Accessories - Shopping-Other,Card,False,,,False,4,Sunday,True
2023-04-09,385.85,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,4,Sunday,True
2023-04-09,531.25,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,4,Sunday,True
2023-04-09,445.44,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,4,Sunday,True
2023-04-09,387.7,Expense,Food-Restaurant,Zomato,No Description,UPI,False,,,False,4,Sunday,True
2023-04-09,2409.0,Expense,Atm Withdrawal,Cash Withdrawal,Atm Cash Withdrawal,Bank,False,,,False,4,Sunday,True
2023-04-10,1440.0,Expense,Electricity Ibll,Electricity,Electric Bill,Bank,True,Monthly,RECUR_006,False,4,Monday,False
2023-04-10,60.52,Expense,Fodo-Snacks,Tea,Tea - Food-Snacks,Card,False,,,False,4,Monday,False
2023-04-10,164.28,Expense,Fruits & Household,Fruits,Fruits - Fruits & Household,Acrd,False,,,False,4,Monday,False
2023-04-10,54.52,Expense,Food-Snacks,Tea,Tea - Food-Snacks,UPI,False,,,False,4,Monday,False
2023-04-10,45.02,Income,Bank Interest,Interest,Bank Interest Credited,Bank,False,,,False,4,Monday,False
2023-04-11,2388.46,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,True,4,Tuesday,False
2023-04-11,111.85,Expense,Food-Snacks,Tea,Tea - Food-Snacks,Acrd,False,,,False,4,Tuesday,False
2023-04-12,768.86,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,4,Wednesday,False
2023-04-12,389.13,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,4,Wednesday,False
2023-04-12,37.6,Expense,Food-Snacks,Coffee,Coffee - Food-Snacks,Card,False,,,False,4,Wednesday,False
2023-04-12,343.28,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,Card,False,,,False,4,Wednesday,False
2023-04-13,333.93,Expense,Entertainment,Movie,Movie - Entertainment,UPI,False,,,False,4,Thursday,False
2023-04-13,540.41,Expense,Shoppnig-Other,Gadgets,No Description,UPI,False,,,False,4,Thursday,False
2023-04-13,424.91,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Cash,False,,,False,4,Thursday,False
2023-04-13,94.86,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,UPI,False,,,False,4,Thursday,False
2023-04-13,347.26,Expense,Shopping-Other,Accessories,Accessories - Shopping-Other,UPI,False,,,False,4,Thursday,False
2023-04-13,453.16,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,Card,False,,,False,4,Thursday,False
2023-04-13,392.32,Expense,Food-Restaurant,Zomato,No Description,UPI,False,,,False,4,Thursday,False
2023-04-13,56.97,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,UPI,False,,,False,4,Thursday,False
2023-04-14,192.62,Expense,Salon,Haircut,Haircut - Salon,UPI,False,,,False,4,Friday,False
2023-04-14,538.05,Expense,Groceries,Local Kirana,Local Kirana - Groceries,Card,False,,,False,4,Friday,False
2023-04-15,3450.62,Expense,Credit Card Payment,Cc Bill,Credit Card Payment,Bank,True,Monthly,,False,4,Saturday,True
2023-04-16,270.34,Expense,Fruits & Household,Household,Household - Fruits & Household,UPI,False,,,False,4,Sunday,True
2023-04-16,373.7,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,4,Sunday,True
2023-04-16,527.74,Expense,Shopping-Other,Accessories,Accessories - Shopping-Other,Card,False,,,False,4,Sunday,True
2023-04-17,438.01,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,4,Monday,False
2023-04-17,1906.46,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,UPI,False,,,False,4,Monday,False
2023-04-17,408.95,Expense,Food-Restauratn,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,4,Monday,False
2023-04-17,421.45,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,4,Monday,False
2023-04-18,994.62,Expense,Shopping-Other,Misc,Misc - Shopping-Other,UPI,False,,,True,4,Tuesday,False
2023-04-18,2339.78,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clotehs,Card,False,,,False,4,Tuesday,False
2023-04-18,392.37,Expense,Entertainment,Movie,Movie - Entertainment,UPI,False,,,False,4,Tuesday,False
2023-04-18,530.91,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,4,Tuesday,False
2023-04-18,325.67,Expense,Shopping-Other,Misc,Misc - Shopping-Other,UPI,False,,,False,4,Tuesday,False
2023-04-18,280.57,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,4,Tuesday,False
2023-04-18,747.06,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Card,False,,,True,4,Tuesday,False
2023-04-19,555.06,Expense,Shopping-Other,Misc,Misc - Shopping-Other,Acrd,False,,,False,4,Wednesday,False
2023-04-19,795.97,Expense,Groceries,Local Kirana,Local Kirana - Groceries,UPI,False,,,False,4,Wednesday,False
2023-04-19,359.11,Expense,Shopping-Other,Misc,Misc - Shopping-Other,Card,False,,,False,4,Wednesday,False
2023-04-19,536.66,Expense,Shopping-Other,Accessories,Accessories - Shopping-Other,Card,False,,,False,4,Wednesday,False
2023-04-19,2206.05,Expense,Shopping-Clothes,Shoes,No Description,UPI,False,,,False,4,Wednesday,False
